id,RELEASETIME,FULLTIME,REPAYTIME,ITEM_NAME,ITEM_AMOUNT,ITEM_STATUS,ITEM_INTRODUCTION,LIFE_LOAN,MONEY_RATE,LOAN_TYPE,LOAN_USE,BONDING_COMPANY,DEADLINE,REPAYTYPE,BORROWER_NAME,BORROWER_SEX,BORROWER_AGE,BORROWER_EDUCATION,BORROWER_MARRIAGE,BORROWER_INDUSTRY,BORROWER_CITY,BORROWER_INCOME,BORROWER_HOUSE,BORROWER_CAR,REWARD
"80245",\N,\N,\N,"扩大规模 需资金周转
                    					优选理财","150000.000000",\N,\N,"3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","xigeshuijing",\N,"40.000000","专科","已婚",\N,"重庆市南岸区","50000以上",\N,"有","4.000000"
"80246",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财","270000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","q9vhuio",\N,"52.000000","高中及以下","已婚",\N,"重庆市江津区","30001-50000",\N,"有","3.000000"
"80247",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财","280000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","qw12bj",\N,"40.000000","本科","已婚",\N,"安徽省芜湖市","50000以上",\N,"有","3.000000"
"80248",\N,\N,\N,"日常生活消费，需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","bn78vy",\N,\N,"本科","已婚",\N,"河北省镇平县","10001-30000",\N,"有",\N
"80249",\N,\N,\N,"装修饭店，急需资金周转
                    普通标","130000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","cbnbvh45",\N,"49.000000","高中及以下","已婚",\N,"河北省邯郸市","10001-30000",\N,"有",\N
"80250",\N,\N,\N,"扩大经营 需要资金周转
                    普通标","80000.000000",\N,"借款详情：本人位于河北省镇平县，因公司要扩大经营，需要资金周转，望大家支持一下。","3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","lzd4380487",\N,"36.000000","专科","已婚",\N,"河北省镇平县","30001-50000",\N,"有",\N
"80251",\N,\N,\N,"装修房子 需要资金周转",\N,\N,"本人位于福建省厦门市，因房子装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","sdsf34",\N,\N,"研究生","已婚",\N,"福建省厦门市","10001-30000",\N,"有",\N
"80252",\N,\N,\N,"扩大经营，需要资金周转",\N,\N,"本人位于山西省临汾市，因扩大经营，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","zcghmu",\N,\N,"高中及以下","已婚",\N,"山西省临汾市","10001-30000",\N,"有",\N
"80253",\N,\N,\N,"购置车辆，急需资金周转",\N,\N,"本人位于四川省金堂县，因购置车辆，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","we23vy",\N,\N,"研究生","已婚",\N,"四川省金堂县","10001-30000",\N,\N,\N
"80254",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","ytutyuu",\N,"42.000000","专科","已婚",\N,"安徽省芜湖市","30001-50000",\N,"有","3.000000"
"80255",\N,\N,\N,"扩大经营 需要资金周转
                    					优选理财","240000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本",\N,\N,"26.000000","本科","已婚",\N,"重庆市武隆县","30001-50000",\N,"有","3.000000"
"80256",\N,\N,\N,"房屋装修 需资金周转",\N,\N,"本人位于河北省唐山市，因房屋装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","cghvgy98",\N,\N,"高中及以下","已婚",\N,"河北省唐山市","10001-30000",\N,"有",\N
"80257",\N,\N,\N,"房子装修 需要资金周转
                    					优选理财","150000.000000",\N,\N,"3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","fansgread",\N,"29.000000","专科","已婚",\N,"郑州市管城回族区","10001-30000",\N,"有","4.000000"
"80258",\N,\N,\N,"公司经营，需要资金周转
                    					优选理财","280000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","we45ct",\N,"30.000000","研究生","已婚",\N,"吉林省松原市","30001-50000",\N,"有","3.000000"
"80259",\N,\N,\N,"商铺装修 急需资金周转
                    					优选理财","240000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","sw90vfd",\N,"47.000000","高中及以下","已婚",\N,"山东省淄博市","30001-50000",\N,"有","3.000000"
"80260",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财","280000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","cbgfgbfd",\N,"59.000000","高中及以下","已婚",\N,"武汉市洪山区","30001-50000",\N,"有","3.000000"
"80261",\N,\N,\N,"扩大规模，需要资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","yzhengtai",\N,"49.000000","高中及以下","已婚",\N,"福建省福安市","30001-50000",\N,"有","3.000000"
"80262",\N,\N,\N,"扩大经营，需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","changf2009",\N,\N,"专科","已婚",\N,"湖北省武汉市洪山区","10001-30000",\N,"有",\N
"80263",\N,\N,\N,"生意周转 需要资金支持
                    普通标","90000.000000",\N,"借款详情：本人位于河南省新密市，因公司扩大经营，需要资金周转，望大家支持。","3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","yjfmlsx",\N,"41.000000","专科","已婚",\N,"河南省新密市","10001-30000",\N,"有",\N
"80264",\N,\N,\N,"生意周转 需要资金支持
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","f5677jj",\N,"38.000000","本科","已婚",\N,"四川省阆中市","30001-50000",\N,"有","3.000000"
"80265",\N,\N,\N,"扩大经营 需要资金周转",\N,\N,"本人位于辽宁省鞍山市，因公司扩大经营，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","uiopp",\N,\N,"专科","已婚",\N,"辽宁省鞍山市","10001-30000",\N,"有",\N
"80266",\N,\N,\N,"扩大规模 需资金周转
                    					优选理财","240000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","beathbeath",\N,"53.000000","高中及以下","已婚",\N,"吉林省吉林市","30001-50000",\N,"有","3.000000"
"80267",\N,\N,\N,"房屋装修，需要资金周转
                    普通标","80000.000000",\N,"借款详情：本人位于和河南省郑州市，因房屋装修，需要资金周转，望大家支持。","3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","yutongxb",\N,"33.000000","专科","已婚",\N,"河南省郑州市","8001-10000",\N,\N,\N
"80268",\N,\N,\N,"扩大经营 需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","procks",\N,\N,"高中及以下","已婚",\N,"吉林省松原市","10001-30000",\N,\N,\N
"80269",\N,\N,\N,"房子装修 需要资金周转",\N,\N,"本人位于重庆市大足县，因房子装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","1stfei",\N,\N,"研究生","已婚",\N,"重庆市大足县","10001-30000",\N,"有",\N
"80270",\N,\N,\N,"房屋装修 需资金周转",\N,\N,"本人位于江西省丰城市，因房屋装修，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","cghj89n",\N,\N,"专科","已婚",\N,"江西省丰城市","10001-30000",\N,"有",\N
"80271",\N,\N,\N,"购房，急需资金周转
                    普通标","120000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","sw566bj",\N,"55.000000","高中及以下","已婚",\N,"山东省淄博市","10001-30000",\N,"有",\N
"80272",\N,\N,\N,"房屋装修 需要资金周转
                    普通标","120000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","oploo",\N,"32.000000","专科","已婚",\N,"河南荥阳","10001-30000",\N,\N,\N
"80273",\N,\N,\N,"购房，急需资金周转",\N,\N,"本人位于河贵州省龙里县，因购置房屋，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","xs78mo",\N,\N,"本科","已婚",\N,"贵州省龙里县","30001-50000",\N,"有",\N
"80274",\N,\N,\N,"扩大经营 需要资金周转
                    					优选理财","220000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","hellolala",\N,"56.000000","高中及以下","已婚",\N,"北京市朝阳区","30001-50000",\N,"有","3.000000"
"80275",\N,\N,\N,"日常消费需资金周转
                    					优选理财","150000.000000",\N,\N,"3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","xfghhjy679",\N,"34.000000","本科","已婚",\N,"广西柳城县","10001-30000",\N,"有","4.000000"
"80276",\N,\N,\N,"装修房子需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","xdxgfc453",\N,\N,"专科","已婚",\N,"陕西省凤翔县","10001-30000",\N,"有",\N
"80277",\N,\N,\N,"装修房子需要资金周转
                    普通标","120000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xfgc789",\N,"41.000000","本科","已婚",\N,"吉林省九台市","10001-30000",\N,"有",\N
"80278",\N,\N,\N,"装修房子需要资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xfdxgy787",\N,"37.000000","研究生","已婚",\N,"辽宁省海城市","30001-50000",\N,"有","3.000000"
"80279",\N,\N,\N,"购买原材料，需要资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdv453",\N,"48.000000","高中及以下","已婚",\N,"辽宁省营口市","10001-30000",\N,"有","3.000000"
"80280",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财","180000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xfg45",\N,"25.000000","研究生","已婚",\N,"宁夏固原市","10001-30000",\N,"有","3.000000"
"80281",\N,\N,\N,"项目经营，需要资金周转
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdx56",\N,"45.000000","专科","已婚",\N,"吉林省吉林市","30001-50000",\N,"有","3.000000"
"80282",\N,\N,\N,"房子装修 需要资金周转
                    普通标","100000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdx4",\N,"26.000000","研究生","已婚",\N,"重庆市九龙坡区","10001-30000",\N,"有",\N
"80283",\N,\N,\N,"日常消费需资金周转
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdzsz767",\N,"35.000000","研究生","已婚",\N,"贵州省开阳县","30001-50000",\N,"有","3.000000"
"80284",\N,\N,\N,"扩大厂房，需要资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","e1vbn",\N,"35.000000","本科","已婚",\N,"四川省南充市","30001-50000",\N,"有","3.000000"
"80285",\N,\N,\N,"扩大经营 需要资金周转
                    					优选理财","270000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","huazhongjiudian",\N,"44.000000","高中及以下","已婚",\N,"河南省郑州市","30001-50000",\N,"有","3.000000"
"80286",\N,\N,\N,"房子装修 需要资金周转
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","wzrz",\N,"52.000000","高中及以下","已婚",\N,"吉林省舒兰市","30001-50000",\N,"有","3.000000"
"80287",\N,\N,\N,"生活消费 需要资金周转
                    普通标","60000.000000",\N,"借款详情：本人位于河南省孟津县，因生活消费，需要资金周转，望大家支持。","3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","wahaha888",\N,"30.000000","本科","已婚",\N,"河南省孟津县","8001-10000",\N,"有",\N
"80288",\N,\N,\N,"项目经营，需要资金周转
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdxhxc56",\N,"33.000000","研究生","已婚",\N,"陕西省咸阳市","30001-50000",\N,"有","3.000000"
"80289",\N,\N,\N,"购买原材料，需要资金周转
                    普通标",\N,\N,\N,"12个月",\N,\N,\N,\N,\N,"按月付息到期还本","ljstcy",\N,\N,"高中及以下","已婚",\N,"吉林省龙潭区","8001-10000",\N,\N,\N
"80290",\N,\N,\N,"因做服装生意 需资金支持（二）
                    					优选理财","250000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdxfd78",\N,"36.000000","研究生","已婚",\N,"北京市朝阳区","50000以上",\N,"有","3.000000"
"80291",\N,\N,\N,"因做服装生意 需资金支持（一）
                    					优选理财","280000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdxfd78",\N,"36.000000","研究生","已婚",\N,"北京市朝阳区","50000以上",\N,"有","3.000000"
"80292",\N,\N,\N,"扩大规模 需资金周转
                    					优选理财","280000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","cfxde56",\N,"36.000000","研究生","已婚",\N,"山西省太原市","50000以上",\N,"有","3.000000"
"80293",\N,\N,\N,"购置房产需资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xdfxfg23",\N,"31.000000","研究生","已婚",\N,"吉林省长春市","30001-50000",\N,"有","3.000000"
"80294",\N,\N,\N,"公司经营 需要资金周转",\N,\N,"本人位于宁夏西吉县，因公司经营，需要资金周转，望大家支持一下。","15天",\N,\N,\N,\N,\N,"到期还本付息","xfrxfg45",\N,\N,"本科","已婚",\N,"宁夏西吉县","10001-30000",\N,"有",\N
"80295",\N,\N,\N,"因做服装生意 需资金支持
                    普通标","120000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","xth898",\N,"37.000000","专科","已婚",\N,"吉林省长春市朝阳区","10001-30000",\N,"有",\N
"80296",\N,\N,\N,"日常消费需资金周转",\N,\N,"本人位于福建省福州市，因日常消费急需部分资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","cgyyj7",\N,\N,"研究生","已婚",\N,"福建省福州市","10001-30000",\N,"有",\N
"80297",\N,\N,\N,"扩大规模 需资金周转",\N,\N,"本人位于黑龙江省大庆市，因公司扩大规模，需要资金周转一下，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","56vygo",\N,\N,"研究生","已婚",\N,"黑龙江省大庆市","10001-30000",\N,"有",\N
"80298",\N,\N,\N,"有车抵押 有保障 用于资金周转
                    					优选理财","230000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","ygfx",\N,"47.000000","高中及以下","已婚",\N,"北京市海淀区","10001-30000",\N,"有","3.000000"
"80299",\N,\N,\N,"日常生活消费急需资金周转",\N,\N,"本人位于广西河池县，因日常生活消费，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","ctfyt78t",\N,\N,"本科","已婚",\N,"广西河池市","30001-50000",\N,"有",\N
"80300",\N,\N,\N,"因做服装生意 需资金支持",\N,\N,"本人位于广西省扶绥县，因做服装生意，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","vjhj56u",\N,\N,"本科","已婚",\N,"广西省扶绥县","10001-30000",\N,"有",\N
"80301",\N,\N,\N,"装修饭店，急需资金周转",\N,\N,"本人位于广东省博罗县，因饭店扩大装修，需要资金周转，望大家多多支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","hjgjg",\N,\N,"专科","已婚",\N,"广东省博罗县","10001-30000",\N,"有",\N
"80302",\N,\N,\N,"生意周转 需要资金支持",\N,\N,"本人位于吉林省农安县，因公司经营，需购进一批原材料，需要资金周转，望大家支持。","15天",\N,\N,\N,\N,\N,"到期还本付息","baixf01",\N,\N,"高中及以下","已婚",\N,"吉林省农安县","10001-30000",\N,"有",\N
"80303",\N,\N,\N,"购车，需资金周转
                    普通标",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","gzdongling",\N,\N,"本科","已婚",\N,"山西省运城市","8001-10000",\N,\N,\N
"80304",\N,\N,\N,"房子装修，需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","jinyu8433",\N,\N,"本科","未婚",\N,"沈阳长春双阳区","10001-30000",\N,\N,\N
"80305",\N,\N,\N,"房屋装修 需要资金周转
                    					优选理财","160000.000000",\N,\N,"1个月",\N,"8.000000",\N,\N,\N,"按月付息到期还本","shanghaiyjsy",\N,"52.000000","高中及以下","已婚",\N,"云南是昆明市","10001-30000",\N,"有","3.000000"
"80306",\N,\N,\N,"公司经营 需要资金周转
                    					优选理财",\N,\N,\N,"6个月",\N,\N,\N,\N,\N,"按月付息到期还本","safdsf",\N,\N,"专科","已婚",\N,"河南省郸城县","30001-50000",\N,"有",\N
"80307",\N,\N,\N,"扩大规模 需资金周转
                    					优选理财","150000.000000",\N,\N,"3个月",\N,"9.000000",\N,\N,\N,"按月付息到期还本","cnfvghn",\N,"28.000000","本科","已婚",\N,"重庆市忠县","10001-30000",\N,"有","4.000000"
